aar,inst,soKode,navn,studiested,studieplasser,nytt,avlyst,hovedomrade
2017,USN,222164,Bedriftsøkonomi,Bø,25,False,False,Økonomi og administrasjon
2017,USN,222167,Bedriftsøkonomi,Porsgrunn,70,False,False,Økonomi og administrasjon
2017,USN,222318,Regnskap og revisjon,Vestfold,50,False,False,Økonomi og administrasjon
2017,USN,222330,Økonomi og ledelse,Drammen,80,False,False,Økonomi og administrasjon
2017,USN,222345,Siviløkonom,Ringerike,20,False,False,Økonomi og administrasjon
2017,USN,222359,Markedsføringsledelse,Ringerike,25,False,False,Økonomi og administrasjon
2017,USN,222368,Eiendomsmegling,Bø,50,False,False,Økonomi og administrasjon
2017,USN,222369,Økonomi og ledelse,Vestfold,115,False,False,Økonomi og administrasjon
2017,USN,222404,Økonomi og ledelse,Kongsberg,80,False,False,Økonomi og administrasjon
2017,USN,222414,Økonomi og ledelse,Ringerike,80,False,False,Økonomi og administrasjon
2017,USN,222470,Økonomi og ledelse,Bø,65,False,False,Økonomi og administrasjon
2017,USN,222473,Internasjonal markedsføring,Bø,40,False,False,Økonomi og administrasjon
2017,USN,222750,Revisjon og regnskap,Bø,30,False,True,Økonomi og administrasjon
2017,USN,222867,Forretningsjus og økonomi,Ringerike,40,False,False,"Juridiske fag, rettsvitenskap, politi"
2017,USN,222895,Innovasjon og entreprenørskap,Bø,30,False,False,Økonomi og administrasjon
2018,HIM,211164,Bedriftsøkonomi,Molde,30,False,False,Økonomi og administrasjon
2018,HIM,211292,Logistikk og Supply Chain Management,Molde,30,False,False,Økonomi og administrasjon
2018,HIM,211369,Økonomi og administrasjon,Molde,60,False,False,Økonomi og administrasjon
2018,HIM,211432,Marin logistikk og økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2018,HIM,211841,Jus og administrasjon,Molde,30,False,False,"Samfunnsfag, psykologi"
2018,HIM,211866,Petroleumslogistikk,Kristiansund,30,False,False,Økonomi og administrasjon
2018,HIØ,224035,Økonomi og administrasjon,Halden,85,False,False,Økonomi og administrasjon
2018,HIØ,224318,Regnskap og revisjon,Halden,40,False,False,Økonomi og administrasjon
2018,HIØ,224398,Bedriftsøkonomi,Halden,25,False,False,Økonomi og administrasjon
2018,HVL,203368,Eiendomsmegling,Sogndal,35,False,False,Økonomi og administrasjon
2018,HVL,203369,Økonomi og administrasjon,Bergen,90,False,False,Økonomi og administrasjon
2018,HVL,203404,Økonomi og administrasjon,Haugesund,90,False,False,Økonomi og administrasjon
2018,HVL,203414,Økonomi og administrasjon,Haugesund,30,False,False,Økonomi og administrasjon
2018,HVL,203515,Økonomi og administrasjon,Sogndal,55,False,False,Økonomi og administrasjon
2018,HVL,203526,Økonomi og jus,Sogndal,25,False,False,"Juridiske fag, rettsvitenskap, politi"
2018,HVO,223452,Planlegging og administrasjon,Volda,15,False,False,Økonomi og administrasjon
2018,INN,209035,Økonomi og administrasjon,Lillehammer,70,False,False,Økonomi og administrasjon
2018,INN,209162,Organisasjon og ledelse,Rena,30,False,False,Økonomi og administrasjon
2018,INN,209164,Bedriftsøkonomi,Rena,20,False,False,Økonomi og administrasjon
2018,INN,209215,"Offentlig styring, ledelse og økonomi",Kongsvinger,80,False,False,Økonomi og administrasjon
2018,INN,209232,Økonomi og administrasjon,Lillehammer,20,False,False,Økonomi og administrasjon
2018,INN,209368,Eiendomsmegling,Rena,50,False,False,Økonomi og administrasjon
2018,INN,209369,Økonomi og administrasjon,Rena,50,False,False,Økonomi og administrasjon
2018,INN,209398,Bedriftsøkonomi,Hamar,150,False,False,Økonomi og administrasjon
2018,INN,209470,Serviceledelse og markedsføring,Rena,50,False,False,Økonomi og administrasjon
2018,INN,209476,Music Business - Management,Rena,35,False,False,Økonomi og administrasjon
2018,INN,209485,Sport Management,Lillehammer,30,False,False,Økonomi og administrasjon
2018,INN,209516,Regnskapsførerfag,Rena,50,False,False,Økonomi og administrasjon
2018,INN,209525,Organisasjon og ledelse,Lillehammer,70,False,False,Økonomi og administrasjon
2018,INN,209664,Organisasjon og ledelse,Rena,60,False,False,Økonomi og administrasjon
2018,INN,209714,Music Business - Production,Rena,25,False,False,Økonomi og administrasjon
2018,INN,209867,Ledelse og digitalisering,Rena,50,False,False,Økonomi og administrasjon
2018,NHH,191345,Siviløkonomutdanningen,Bergen,470,False,False,Økonomi og administrasjon
2018,NLA,254470,Økonomi og administrasjon,Oslo,40,False,False,Økonomi og administrasjon
2018,NLA,254895,Innovasjon og ledelse,Oslo,30,False,False,Økonomi og administrasjon
2018,NMBU,192199,Ettårig grunnstudium,Ås,45,False,False,"Samfunnsfag, psykologi"
2018,NMBU,192230,Eiendom,Ås,35,False,False,"Samfunnsfag, psykologi"
2018,NMBU,192233,Frie realfag,Ås,20,False,False,Matematikk og naturfag
2018,NMBU,192299,Bioteknologi,Ås,30,False,False,Matematikk og naturfag
2018,NMBU,192310,Landskapsingeniør,Ås,25,False,False,"Samfunnsfag, psykologi"
2018,NMBU,192321,Husdyrvitenskap,Ås,50,False,False,"Fiskeri-, husdyr- og landbruksfag"
2018,NMBU,192322,Skogfag,Ås,25,False,False,Matematikk og naturfag
2018,NMBU,192327,Biologi,Ås,35,False,False,Matematikk og naturfag
2018,NMBU,192332,Kjemi,Ås,20,False,False,Matematikk og naturfag
2018,NMBU,192369,Økonomi og administrasjon,Ås,100,False,False,Økonomi og administrasjon
2018,NMBU,192377,Miljø og naturressurser,Ås,20,False,False,Matematikk og naturfag
2018,NMBU,192388,Økologi og naturforvaltning,Ås,30,False,False,Matematikk og naturfag
2018,NMBU,192406,"Geomatikk: kart, satellitter og 3D-modellering",Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192468,Samfunnsøkonomi,Ås,25,False,False,Økonomi og administrasjon
2018,NMBU,192484,Internasjonale miljø- og utviklingsstudier,Ås,20,False,False,"Samfunnsfag, psykologi"
2018,NMBU,192504,Dyrepleie,Oslo,30,False,False,"Medisin, odontologi, helse- og sosialfag"
2018,NMBU,192732,Landskapsarkitektur,Ås,50,False,False,"Samfunnsfag, psykologi"
2018,NMBU,192759,Byggeteknikk og arkitektur,Ås,30,False,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192766,"Maskin-, prosess- og produktutvikling",Ås,20,False,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192767,Industriell økonomi,Ås,30,False,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192772,Veterinærstudiet,Oslo,70,False,False,"Medisin, odontologi, helse- og sosialfag"
2018,NMBU,192783,Kjemi og bioteknologi,Ås,20,False,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192784,Miljøfysikk og fornybar energi,Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192804,Datavitenskap,Ås,25,True,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192809,Vann- og miljøteknikk,Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192813,"Geomatikk: kart, satellitter og 3D-modellering",Ås,15,False,False,"Teknologi, ingeniørfag og arkitektur"
2018,NMBU,192835,Fornybar energi,Ås,35,False,False,"Samfunnsfag, psykologi"
2018,NMBU,192842,Plantevitenskap,Ås,25,False,False,"Fiskeri-, husdyr- og landbruksfag"
2018,NMBU,192843,"Lektor, 8.-13. trinn, realfag",Ås,25,False,False,Lærer- og lektorutdanning
2018,NMBU,192857,Energi- og miljøfysikk,Ås,20,False,False,Matematikk og naturfag
2018,NMBU,192864,Matvitenskap og ernæring,Ås,20,False,False,Matematikk og naturfag
2018,NMBU,192949,By- og regionplanlegging,Ås,32,False,False,"Samfunnsfag, psykologi"
2018,NORD,204162,Personalledelse og kompetanseutvikling,Bodø,40,False,False,Økonomi og administrasjon
2018,NORD,204164,Økonomi og ledelse,Bodø,40,False,False,Økonomi og administrasjon
2018,NORD,204218,"Økonomi, markedsføring og ledelse",Bodø,100,False,False,Økonomi og administrasjon
2018,NORD,204232,Personalledelse og kompetanseutvikling,Vesterålen,30,False,False,Økonomi og administrasjon
2018,NORD,204318,Regnskap ,Bodø,20,False,False,Økonomi og administrasjon
2018,NORD,204342,Økonomi og ledelse,Bodø,60,False,False,Økonomi og administrasjon
2018,NORD,204345,Siviløkonom,Bodø,25,False,False,Økonomi og administrasjon
